sample_id,host_animal_species,animal_infection_site_uti,mic_id,num,equal,value
MI48910PPY10017,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MN55108PPY10004,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MN55108PPY10220,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MO65211PPY10016,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MO65211PPY11006,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
NE68583PPY10013,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
NE68583PPY10061,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
NY14853PPY10001,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
NY14853PPY10293,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
OH43068PPY10005,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
OH43068PPY10066,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
PA17110PPY10001,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
PA17110PPY10014,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
PA17110PPY10015,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
PA17110PPY10024,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
SD57007PPY10042,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
SD57007PPY10052,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
TX77840PPY10779,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
TX77840PPY11064,Bos taurus,UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
WA99164PPY10060,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
WA99164PPY10094,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
WI53706PPY10001,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
WI53706PPY10162,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
AL36849PPY10025,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
CA95616PPY10013,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
CA95616PPY10124,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
GA30602PPY10202,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
IN47907PPY10149,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
MI48910PPY10022,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
MN55108PPY10067,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MN55108PPY10093,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
IN47907PPY10019,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
NE68583PPY10022,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
NE68583PPY10143,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
NY14853PPY10048,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
NY14853PPY10153,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
OH43068PPY10025,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
OH43068PPY10073,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
SD57007PPY10062,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
SD57007PPY10076,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
TX77840PPY10787,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
WI53706PPY10145,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
WI53706PPY10171,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
CA95616PPY10176,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MN55108PPY10035,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
MN55108PPY10060,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MO65211PPY13001,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
NE68583PPY10166,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
OH43068PPY10075,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
SD57007PPY10038,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
WI53706PPY10077,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
CA95616PPY20016,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
CA95616PPY20072,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
CA95616PPY20121,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
CA95616PPY20219,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
CO80526PPY20028,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,=,=256
FL34741PPY20046,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
FL34741PPY20051,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
FL34741PPY20085,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,32,<=,<=32
IN47907PPY20308,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,32,<=,<=32
IN47907PPY20415,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
IN47907PPY20450,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
KY40511PPY20001,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,32,<=,<=32
KY40511PPY20115,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
KY40511PPY20144,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
KY40511PPY20182,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
KY40511PPY20283,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
LA70803PPY20014,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
MN55108PPY20321,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MO65211PPY20607,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
MO65211PPY20622,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MO65211PPY20644,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
NE68583PPY20155,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
NE68583PPY20166,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
NY14853PPY20112,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,32,<=,<=32
NY14853PPY20246,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
NY14853PPY20357,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
NY14853PPY20443,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
PA16802PPY20001,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
PA16802PPY20006,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,32,<=,<=32
PA16802PPY20023,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
PA16802PPY20040,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
PA16802PPY20044,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,32,<=,<=32
PA16802PPY20061,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
PA17110PPY20017,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
PA17110PPY20018,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
PA17110PPY20024,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,=,=256
PA17110PPY20037,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
PA17110PPY20058,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
PA19348PPY20001,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
PA19348PPY20005,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
PA19348PPY20008,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,=,=256
PA19348PPY20011,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,=,=256
TX77840PPY20012,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,32,<=,<=32
TX77840PPY20013,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
WI53706PPY20001,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
WI53706PPY20141,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
WI53706PPY20281,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
AL36849PPY10190,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
AL36849PPY20067,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
AL36849PPY20112,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
AL36849PPY20161,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
CA95616PPY20004,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
CA95616PPY20114,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
CA95616PPY20145,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
CA95616PPY20175,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
CO80526PPY20021,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
CO80526PPY20178,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
CO80526PPY20275,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
FL34741PPY20066,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
IN47907PPY20292,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
IN47907PPY20383,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
IN47907PPY20445,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
IN47907PPY20582,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
KS66506PPY20083,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
KY40511PPY20020,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
KY40511PPY20117,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
KY40511PPY20152,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
KY40511PPY20172,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
KY40511PPY20308,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MI48910PPY20002,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MI48910PPY20051,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MI48910PPY20138,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MI48910PPY20174,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
MI48910PPY20218,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
MN55108PPY20049,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MN55108PPY20053,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MN55108PPY20063,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
MN55108PPY20082,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MO65211PPY20101,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MO65211PPY20119,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
MO65211PPY20135,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MO65211PPY20142,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
ND58102PPY20027,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
NE68583PPY20009,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
NE68583PPY20056,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
NE68583PPY20165,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
NY14853PPY20226,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
NY14853PPY20319,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
NY14853PPY20427,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
NY14853PPY20429,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
NY14853PPY20433,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
OH43068PPY20014,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
OH43068PPY20015,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
OH43068PPY20018,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
OH43068PPY20020,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
OH43068PPY20071,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
OH43068PPY20073,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
OH43068PPY20084,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
OH43068PPY20088,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
PA16802PPY20004,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
PA16802PPY20022,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
PA16802PPY20028,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
PA16802PPY20050,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
PA16802PPY20054,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
PA16802PPY20065,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
PA17110PPY20001,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
PA17110PPY20004,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
PA17110PPY20005,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
PA17110PPY20016,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
PA17110PPY20023,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
PA17110PPY20034,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
PA17110PPY20044,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
SD57007PPY20066,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
SD57007PPY20067,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
SD57007PPY20084,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
SD57007PPY20086,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
SD57007PPY20097,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
TX77840PPY20010,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
TX77840PPY20050,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
WA99164PPY20241,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
WI53706PPY20016,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
WI53706PPY20021,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
WI53706PPY20054,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
WI53706PPY20137,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
WI53706PPY20167,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
WI53706PPY20178,Bos taurus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
FL34741PPY20064,Anas platyrhynchos,Not UTI/urine/urinary tract,sulphadimethoxine,256,=,=256
AL36849PPY20088,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
AL36849PPY20194,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
CA95616PPY20128,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
CO80526PPY20029,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
CO80526PPY20182,Sus domesticus,UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
GA30602PPY20381,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
IN47907PPY20288,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
IN47907PPY20412,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
IN47907PPY20447,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
IN47907PPY20585,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
KS66506PPY20084,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
KS66506PPY20190,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
KY40511PPY20013,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
KY40511PPY20203,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
KY40511PPY20300,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MI48910PPY20122,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MI48910PPY20123,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MN55108PPY20248,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MN55108PPY20252,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MN55108PPY20260,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MN55108PPY20276,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MO65211PPY20401,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
MO65211PPY20402,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MO65211PPY20403,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MO65211PPY20406,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
ND58102PPY20102,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
NE68583PPY20157,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
NY14853PPY20015,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
NY14853PPY20200,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
NY14853PPY20419,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
OH43068PPY20035,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
OH43068PPY20037,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
OH43068PPY20038,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
OH43068PPY20074,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
PA17110PPY20059,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
SD57007PPY20131,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
SD57007PPY20142,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
SD57007PPY20150,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
SD57007PPY20163,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
SD57007PPY20167,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
SD57007PPY20170,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,<=,<=256
WA99164PPY20228,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
WI53706PPY20029,Sus domesticus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
IN47907PPY20561,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
MN55108PPY20301,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,256,=,=256
MN55108PPY20305,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MN55108PPY20313,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
MN55108PPY20329,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
MO65211PPY20601,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
MO65211PPY20632,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
OH43068PPY20044,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
PA16802PPY20032,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
SD57007PPY20171,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
SD57007PPY20187,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
SD57007PPY20189,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
SD57007PPY20193,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
SD57007PPY20207,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
WI53706PPY20020,Meleagris gallopavo,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
FL34741PPY30057,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
CA95616PPY30016,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
CA95616PPY30100,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
FL34741PPY30036,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
FL34741PPY30040,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,64,=,=64
IA50014PPY30203,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
IA50014PPY30204,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,128,=,=128
IN47907PPY30170,Gallus gallus,Not UTI/urine/urinary tract,sulphadimethoxine,256,>,>256
